employee_id,course_id,enrollment_date,completion_status,rating,time_spent_hours
EMP01764,CRS0017,2025-07-08,Completed,4.7,16.0
EMP01764,CRS0004,2024-01-02,In Progress,,18.2
EMP01764,CRS0087,2026-04-07,Dropped,,13.2
EMP01764,CRS0042,2025-07-27,Completed,4.6,3.5
EMP01765,CRS0004,2024-05-13,In Progress,,23.5
EMP01765,CRS0118,2024-06-20,Dropped,,36.5
EMP01765,CRS0094,2026-04-24,Dropped,,7.5
EMP01765,CRS0085,2024-06-25,In Progress,,25.4
EMP01766,CRS0118,2025-07-22,In Progress,,35.7
EMP01766,CRS0068,2025-01-13,Completed,2.9,19.6
EMP01766,CRS0026,2025-02-15,Completed,3.1,14.9
EMP01766,CRS0101,2025-08-19,Completed,2.2,23.7
EMP01766,CRS0032,2024-05-19,Completed,2.7,35.6
EMP01767,CRS0040,2025-02-12,Completed,4.8,21.1
EMP01767,CRS0059,2025-10-25,Completed,4.1,9.8
EMP01767,CRS0080,2025-12-07,Completed,3.3,13.0
EMP01767,CRS0073,2024-02-02,Completed,2.7,30.1
EMP01767,CRS0052,2025-08-13,Dropped,,38.1
EMP01768,CRS0095,2025-09-27,Completed,5.0,3.4
EMP01768,CRS0055,2025-11-24,In Progress,,38.9
EMP01769,CRS0080,2026-08-13,Completed,4.5,16.5
EMP01769,CRS0139,2025-07-10,Completed,3.6,38.4
EMP01769,CRS0015,2025-04-22,Completed,4.5,9.7
EMP01769,CRS0101,2025-07-06,Completed,2.8,22.4
EMP01770,CRS0128,2025-07-14,Completed,2.7,16.7
EMP01770,CRS0026,2026-01-16,Completed,5.0,4.1
EMP01770,CRS0037,2025-03-26,Dropped,,20.9
EMP01771,CRS0106,2025-07-12,Completed,4.8,19.5
EMP01771,CRS0096,2025-11-04,In Progress,,30.2
EMP01771,CRS0115,2025-02-23,Completed,2.1,7.9
EMP01772,CRS0051,2026-05-20,In Progress,,8.6
EMP01772,CRS0066,2025-09-23,Dropped,,19.3
EMP01772,CRS0087,2025-09-21,Dropped,,18.1
EMP01773,CRS0007,2024-09-08,Dropped,,20.2
EMP01773,CRS0088,2024-04-21,Completed,3.9,2.6
EMP01774,CRS0030,2024-06-07,In Progress,,38.8
EMP01774,CRS0090,2026-01-18,In Progress,,26.6
EMP01774,CRS0101,2026-04-18,In Progress,,5.3
EMP01775,CRS0015,2026-06-14,Dropped,,22.8
EMP01775,CRS0102,2024-04-01,In Progress,,5.3
EMP01775,CRS0104,2026-08-28,Dropped,,33.6
EMP01775,CRS0047,2026-01-09,Completed,3.2,23.1
EMP01775,CRS0079,2025-02-13,Completed,2.9,12.2
EMP01776,CRS0026,2025-02-21,Completed,3.0,23.8
EMP01776,CRS0052,2024-05-26,In Progress,,31.7
EMP01776,CRS0001,2024-06-28,Completed,2.1,23.4
EMP01776,CRS0102,2026-10-17,In Progress,,36.0
EMP01776,CRS0084,2026-12-09,In Progress,,20.4
EMP01777,CRS0044,2025-02-27,In Progress,,11.3
EMP01777,CRS0077,2025-10-23,Completed,3.8,30.8
EMP01778,CRS0087,2026-12-25,In Progress,,14.8
EMP01778,CRS0073,2024-11-02,Completed,3.0,29.9
EMP01778,CRS0068,2026-06-05,Dropped,,24.5
EMP01779,CRS0020,2025-07-08,Completed,2.9,29.9
EMP01779,CRS0071,2026-02-14,Completed,2.1,6.2
EMP01779,CRS0091,2024-02-15,Completed,3.3,24.2
EMP01779,CRS0114,2026-06-13,Completed,4.3,9.5
EMP01779,CRS0133,2026-06-15,Completed,2.7,23.7
EMP01780,CRS0016,2025-04-04,Completed,2.1,28.8
EMP01780,CRS0030,2026-03-07,Dropped,,18.3
EMP01781,CRS0104,2025-02-25,Completed,2.6,16.0
EMP01781,CRS0048,2025-08-10,In Progress,,2.6
EMP01781,CRS0032,2026-07-01,Completed,4.5,10.3
EMP01781,CRS0062,2024-11-22,Completed,2.6,25.2
EMP01782,CRS0115,2024-02-22,Completed,4.1,35.5
EMP01782,CRS0009,2026-10-23,In Progress,,19.9
EMP01782,CRS0037,2026-10-13,Completed,2.1,31.1
EMP01782,CRS0065,2025-04-21,Completed,3.7,19.7
EMP01782,CRS0095,2026-04-09,Dropped,,39.4
EMP01782,CRS0103,2024-07-23,Completed,4.0,20.7
EMP01783,CRS0093,2024-01-25,Completed,3.2,17.5
EMP01783,CRS0109,2024-11-06,In Progress,,5.0
EMP01784,CRS0018,2025-09-10,Completed,4.7,20.9
EMP01784,CRS0047,2024-07-20,Completed,5.0,3.5
EMP01784,CRS0049,2024-04-24,Dropped,,9.5
EMP01785,CRS0033,2026-01-09,Completed,3.8,29.8
EMP01785,CRS0012,2024-11-03,Completed,4.7,23.1
EMP01785,CRS0103,2026-12-08,In Progress,,22.0
EMP01785,CRS0038,2025-04-21,Completed,2.2,4.5
EMP01786,CRS0127,2025-07-13,Completed,4.4,27.9
EMP01786,CRS0089,2025-12-13,Dropped,,38.9
EMP01786,CRS0136,2024-12-16,Completed,3.8,4.1
EMP01786,CRS0116,2025-08-10,Completed,2.0,36.2
EMP01786,CRS0060,2025-04-17,In Progress,,34.3
EMP01787,CRS0005,2026-06-25,Completed,3.4,12.7
EMP01787,CRS0135,2026-09-18,Completed,2.5,11.3
EMP01787,CRS0133,2024-02-02,Dropped,,25.9
EMP01787,CRS0043,2025-05-22,Completed,2.7,22.7
EMP01788,CRS0068,2026-01-25,Completed,4.5,33.3
EMP01788,CRS0131,2026-04-19,In Progress,,16.0
EMP01788,CRS0060,2025-07-15,Completed,4.1,24.4
EMP01788,CRS0002,2024-01-28,In Progress,,38.3
EMP01788,CRS0031,2025-01-19,In Progress,,11.6
EMP01789,CRS0062,2026-11-01,Completed,4.0,10.2
EMP01789,CRS0106,2025-04-09,Dropped,,16.0
EMP01789,CRS0086,2026-07-16,Completed,4.7,5.0
EMP01789,CRS0075,2025-11-22,Completed,2.8,33.0
EMP01789,CRS0135,2025-11-22,In Progress,,23.1
EMP01789,CRS0077,2025-03-19,In Progress,,13.8
EMP01790,CRS0095,2025-09-01,Dropped,,24.1
EMP01790,CRS0132,2024-11-17,Completed,2.8,23.7
EMP01790,CRS0048,2025-09-16,Completed,2.3,29.1
EMP01791,CRS0134,2025-12-16,Completed,2.8,5.1
EMP01791,CRS0103,2026-11-15,Completed,2.3,21.0
EMP01791,CRS0066,2026-12-04,In Progress,,38.7
EMP01791,CRS0098,2024-07-06,Completed,3.2,9.4
EMP01791,CRS0017,2024-03-25,In Progress,,18.1
EMP01792,CRS0127,2026-07-14,In Progress,,14.7
EMP01792,CRS0139,2024-04-05,Completed,4.7,18.2
EMP01792,CRS0107,2026-12-06,In Progress,,6.2
EMP01792,CRS0087,2025-08-20,Completed,3.7,5.1
EMP01793,CRS0130,2026-03-16,Completed,3.8,21.5
EMP01793,CRS0077,2026-10-21,In Progress,,37.8
EMP01793,CRS0068,2024-01-12,Completed,2.4,10.3
EMP01793,CRS0026,2024-12-20,Completed,2.0,8.2
EMP01793,CRS0140,2024-03-16,Completed,2.8,28.9
EMP01793,CRS0090,2025-04-23,In Progress,,9.0
EMP01794,CRS0081,2026-12-28,Completed,3.7,36.9
EMP01794,CRS0139,2026-06-03,Dropped,,37.8
EMP01794,CRS0026,2025-08-27,Completed,4.0,39.7
EMP01794,CRS0027,2026-04-17,Completed,2.6,28.1
EMP01794,CRS0110,2026-08-17,Completed,4.4,7.4
EMP01795,CRS0029,2026-11-09,Completed,4.1,12.7
EMP01795,CRS0024,2024-11-17,Completed,2.4,26.4
EMP01795,CRS0133,2026-09-24,In Progress,,10.5
EMP01795,CRS0017,2026-04-12,Completed,3.7,12.7
EMP01795,CRS0043,2026-06-25,Completed,2.2,37.2
EMP01796,CRS0075,2025-07-15,Dropped,,8.8
EMP01796,CRS0041,2025-04-25,In Progress,,18.5
EMP01796,CRS0001,2025-06-21,Completed,3.2,21.6
EMP01796,CRS0077,2025-02-28,Completed,3.8,6.9
EMP01796,CRS0093,2024-08-07,Dropped,,9.6
EMP01796,CRS0065,2025-01-17,Completed,2.5,17.0
EMP01797,CRS0077,2024-01-17,Completed,3.7,4.3
EMP01797,CRS0080,2026-10-04,Completed,4.4,10.9
EMP01798,CRS0033,2025-12-17,In Progress,,11.8
EMP01798,CRS0024,2025-02-26,In Progress,,8.2
EMP01798,CRS0081,2026-09-15,Completed,4.4,13.9
EMP01798,CRS0122,2024-05-14,Completed,2.4,3.8
EMP01798,CRS0130,2024-11-22,Dropped,,16.2
EMP01798,CRS0110,2025-07-05,In Progress,,35.1
EMP01799,CRS0075,2024-12-02,In Progress,,33.9
EMP01799,CRS0057,2025-11-21,Completed,4.8,11.9
EMP01799,CRS0119,2025-01-15,Completed,3.5,37.0
EMP01799,CRS0107,2025-12-12,Completed,4.5,23.5
EMP01800,CRS0091,2025-09-09,Dropped,,31.5
EMP01800,CRS0060,2024-08-21,In Progress,,19.4
EMP01800,CRS0130,2026-09-12,In Progress,,34.0
EMP01800,CRS0136,2025-10-04,In Progress,,28.5
EMP01800,CRS0034,2025-09-03,In Progress,,29.3
EMP01801,CRS0125,2026-04-15,Completed,4.7,7.3
EMP01801,CRS0085,2024-10-12,Completed,2.2,26.6
EMP01801,CRS0130,2024-02-01,Completed,3.0,17.3
EMP01801,CRS0023,2025-08-23,Dropped,,33.5
EMP01801,CRS0093,2025-01-14,In Progress,,32.0
EMP01801,CRS0031,2026-06-26,In Progress,,36.0
EMP01802,CRS0010,2024-05-14,Dropped,,39.8
EMP01802,CRS0015,2024-03-26,In Progress,,24.4
EMP01802,CRS0050,2024-04-16,In Progress,,26.1
EMP01802,CRS0114,2025-11-14,In Progress,,21.2
EMP01802,CRS0002,2025-08-01,Completed,2.7,29.5
EMP01802,CRS0139,2025-11-01,Dropped,,38.9
EMP01803,CRS0105,2024-01-04,Completed,2.5,10.9
EMP01803,CRS0041,2024-02-09,Dropped,,10.8
EMP01803,CRS0033,2025-04-01,In Progress,,33.1
EMP01803,CRS0104,2024-09-04,Completed,3.8,17.0
EMP01804,CRS0005,2025-04-12,Completed,3.2,21.8
EMP01804,CRS0052,2026-03-22,Completed,2.6,15.3
EMP01805,CRS0064,2026-03-10,Dropped,,34.7
EMP01805,CRS0128,2026-08-18,Completed,3.9,6.7
EMP01805,CRS0073,2025-03-07,Completed,2.6,23.6
EMP01805,CRS0115,2024-11-25,In Progress,,23.0
EMP01805,CRS0135,2025-06-10,Completed,2.5,28.6
EMP01806,CRS0053,2025-01-26,Completed,3.1,14.1
EMP01806,CRS0136,2025-06-12,Dropped,,28.2
EMP01807,CRS0047,2026-01-26,Dropped,,18.0
EMP01807,CRS0076,2026-05-19,Completed,4.4,8.0
EMP01807,CRS0029,2024-12-16,Completed,2.4,27.6
EMP01808,CRS0121,2026-04-23,Completed,3.3,30.5
EMP01808,CRS0118,2025-05-11,Completed,2.0,12.5
EMP01809,CRS0073,2025-12-19,Completed,3.4,8.3
EMP01809,CRS0036,2024-05-10,In Progress,,9.6
EMP01809,CRS0128,2024-03-06,Completed,4.8,29.5
EMP01809,CRS0095,2025-11-21,Completed,3.8,37.6
EMP01809,CRS0059,2024-01-02,In Progress,,17.8
EMP01810,CRS0025,2024-03-20,In Progress,,30.3
EMP01810,CRS0037,2025-04-17,Completed,2.1,37.1
EMP01810,CRS0089,2025-01-14,Dropped,,28.8
EMP01810,CRS0131,2024-08-09,In Progress,,3.3
EMP01810,CRS0096,2024-07-27,Completed,3.2,21.0
EMP01810,CRS0061,2025-07-03,Completed,3.5,25.1
EMP01811,CRS0085,2025-08-20,Completed,4.7,13.2
EMP01811,CRS0063,2026-12-11,Completed,2.1,3.4
EMP01812,CRS0086,2025-07-21,Completed,3.2,4.3
EMP01812,CRS0070,2024-07-03,In Progress,,8.1
EMP01813,CRS0093,2024-10-21,Completed,4.3,5.8
EMP01813,CRS0011,2024-08-16,Completed,3.3,23.1
EMP01814,CRS0002,2026-12-04,Completed,3.1,10.1
EMP01814,CRS0135,2026-02-14,Completed,4.6,14.3
EMP01814,CRS0080,2026-09-05,Completed,4.2,28.2
EMP01814,CRS0122,2025-01-02,Completed,2.7,34.1
EMP01815,CRS0117,2024-10-22,In Progress,,20.6
EMP01815,CRS0065,2024-11-25,Dropped,,22.8
EMP01815,CRS0027,2025-06-23,In Progress,,4.0
EMP01815,CRS0107,2026-07-27,Dropped,,33.5
EMP01815,CRS0036,2026-05-04,In Progress,,16.4
EMP01815,CRS0126,2024-01-24,In Progress,,9.5
EMP01816,CRS0053,2025-03-20,Completed,2.1,26.7
EMP01816,CRS0042,2024-10-21,Dropped,,11.1
EMP01816,CRS0043,2024-09-23,Completed,2.2,34.7
EMP01816,CRS0006,2026-07-07,In Progress,,37.1
EMP01816,CRS0105,2024-03-14,In Progress,,21.4
EMP01816,CRS0075,2024-09-02,Completed,3.8,26.9
EMP01817,CRS0020,2025-11-26,Completed,2.5,30.2
EMP01817,CRS0089,2024-10-21,Completed,4.1,18.8
EMP01817,CRS0028,2025-04-14,Completed,3.0,22.2
EMP01818,CRS0028,2024-01-03,In Progress,,7.3
EMP01818,CRS0033,2024-04-01,Completed,3.6,6.1
EMP01818,CRS0057,2026-11-02,Completed,3.6,37.7
EMP01818,CRS0005,2024-03-03,Dropped,,4.9
EMP01818,CRS0084,2026-07-12,Completed,3.9,30.4
EMP01818,CRS0039,2024-01-03,Dropped,,38.1
EMP01819,CRS0114,2025-12-02,Completed,4.7,3.8
EMP01819,CRS0070,2026-11-24,Completed,4.8,5.0
EMP01820,CRS0030,2024-12-03,In Progress,,25.9
EMP01820,CRS0083,2025-01-22,In Progress,,34.4
EMP01820,CRS0130,2024-12-28,In Progress,,6.1
EMP01820,CRS0008,2024-09-15,Completed,4.5,6.3
EMP01820,CRS0131,2024-09-06,In Progress,,37.4
EMP01821,CRS0120,2024-05-20,Completed,2.0,25.4
EMP01821,CRS0011,2024-10-03,Dropped,,20.7
EMP01821,CRS0050,2025-07-23,Completed,3.1,13.5
EMP01821,CRS0015,2025-06-25,Completed,4.4,6.6
EMP01821,CRS0125,2024-05-18,Completed,2.1,15.3
EMP01822,CRS0087,2026-03-10,Completed,4.6,38.5
EMP01822,CRS0017,2026-12-02,Dropped,,20.0
EMP01822,CRS0041,2026-11-24,Completed,4.3,27.9
EMP01823,CRS0122,2025-12-14,In Progress,,22.9
EMP01823,CRS0087,2025-01-21,Completed,3.9,37.3
EMP01823,CRS0004,2026-06-17,Dropped,,27.4
EMP01823,CRS0018,2025-08-03,Completed,2.3,16.1
EMP01824,CRS0006,2025-02-02,Completed,4.7,36.6
EMP01824,CRS0114,2024-01-10,In Progress,,29.0
EMP01824,CRS0116,2025-04-23,Completed,4.3,11.5
EMP01824,CRS0093,2025-09-05,In Progress,,10.9
EMP01824,CRS0121,2026-08-18,In Progress,,4.5
EMP01825,CRS0003,2026-07-04,Dropped,,26.8
EMP01825,CRS0120,2024-01-27,Dropped,,18.3
EMP01826,CRS0082,2024-05-10,Completed,3.3,38.7
EMP01826,CRS0063,2026-05-09,Dropped,,11.0
EMP01826,CRS0067,2024-07-25,Completed,3.8,17.2
EMP01826,CRS0120,2026-09-04,Completed,4.7,5.6
EMP01826,CRS0084,2024-04-09,In Progress,,10.7
EMP01826,CRS0081,2026-05-03,Dropped,,35.2
EMP01827,CRS0087,2024-06-18,Completed,5.0,19.2
EMP01827,CRS0047,2024-07-01,Completed,4.9,26.6
EMP01827,CRS0041,2026-11-16,Completed,2.6,6.4
EMP01827,CRS0119,2025-11-20,Completed,2.2,37.8
EMP01828,CRS0135,2025-09-10,Dropped,,7.3
EMP01828,CRS0043,2024-07-06,Completed,4.4,25.0
EMP01828,CRS0062,2025-07-23,Completed,2.1,39.9
EMP01828,CRS0015,2024-07-17,Completed,3.2,14.7
EMP01828,CRS0116,2025-12-12,Completed,4.8,36.1
EMP01829,CRS0130,2025-11-01,Completed,3.9,12.0
EMP01829,CRS0134,2025-02-14,Completed,2.3,3.0
EMP01829,CRS0117,2024-08-15,Dropped,,31.5
EMP01830,CRS0049,2024-06-08,In Progress,,3.2
EMP01830,CRS0128,2024-02-22,In Progress,,9.4
EMP01830,CRS0113,2026-07-10,Completed,3.0,34.2
EMP01831,CRS0006,2025-12-10,Completed,2.6,11.4
EMP01831,CRS0067,2024-06-13,In Progress,,33.9
EMP01831,CRS0136,2025-12-23,Completed,2.7,20.0
EMP01831,CRS0096,2025-09-17,Dropped,,2.4
EMP01831,CRS0082,2024-01-03,Completed,3.5,18.6
EMP01832,CRS0009,2025-03-02,Dropped,,32.7
EMP01832,CRS0037,2026-08-19,Completed,4.8,31.6
EMP01832,CRS0028,2025-02-24,Completed,4.4,13.9
EMP01833,CRS0111,2025-09-15,Completed,3.8,11.3
EMP01833,CRS0115,2026-05-19,In Progress,,26.4
EMP01833,CRS0037,2026-04-04,In Progress,,34.4
EMP01833,CRS0095,2026-09-03,Completed,2.3,2.3
EMP01833,CRS0005,2024-04-11,In Progress,,21.5
EMP01833,CRS0007,2026-01-19,In Progress,,4.7
EMP01834,CRS0105,2026-02-17,Completed,3.2,21.3
EMP01834,CRS0109,2024-08-27,In Progress,,35.7
EMP01834,CRS0029,2026-08-03,Completed,2.1,4.6
EMP01835,CRS0091,2025-10-07,In Progress,,15.1
EMP01835,CRS0088,2026-03-27,Completed,4.4,20.2
EMP01835,CRS0015,2024-09-07,In Progress,,17.9
EMP01836,CRS0070,2026-06-19,Completed,4.7,21.8
EMP01836,CRS0079,2025-02-16,Completed,2.3,21.4
EMP01836,CRS0054,2024-06-16,Completed,3.3,29.7
EMP01836,CRS0071,2026-02-18,Completed,4.5,33.5
EMP01837,CRS0134,2026-07-11,Completed,4.2,23.0
EMP01837,CRS0052,2024-02-04,In Progress,,10.9
EMP01837,CRS0042,2024-09-20,Completed,3.2,24.6
EMP01837,CRS0016,2025-07-03,Completed,2.4,12.0
EMP01837,CRS0003,2024-05-27,Dropped,,31.6
EMP01838,CRS0127,2025-03-09,Completed,4.1,22.3
EMP01838,CRS0122,2025-08-04,Completed,2.2,6.7
EMP01838,CRS0098,2024-03-28,Completed,2.4,16.8
EMP01838,CRS0012,2025-07-14,Completed,4.1,17.3
EMP01838,CRS0025,2025-07-12,In Progress,,35.6
EMP01838,CRS0057,2026-10-03,Completed,2.1,9.0
EMP01839,CRS0056,2025-06-14,Completed,4.8,9.4
EMP01839,CRS0114,2026-03-10,Completed,2.2,33.3
EMP01840,CRS0115,2026-03-04,Completed,4.6,30.2
EMP01840,CRS0111,2024-12-20,In Progress,,38.4
EMP01840,CRS0078,2024-10-28,Completed,3.7,16.4
EMP01840,CRS0020,2026-03-19,In Progress,,3.8
EMP01840,CRS0083,2024-08-26,Completed,3.5,8.7
EMP01840,CRS0091,2026-02-07,Dropped,,31.3
EMP01841,CRS0008,2026-05-20,Completed,4.3,24.4
EMP01841,CRS0059,2025-05-10,Completed,3.7,18.2
EMP01841,CRS0049,2025-02-19,Completed,2.5,13.0
EMP01841,CRS0105,2025-05-19,Dropped,,38.2
EMP01842,CRS0139,2024-12-06,In Progress,,3.6
EMP01842,CRS0065,2025-02-16,In Progress,,5.5
EMP01842,CRS0122,2025-05-10,Completed,4.9,24.4
EMP01842,CRS0041,2025-04-27,Completed,4.8,9.2
EMP01842,CRS0117,2025-03-19,Completed,3.5,36.3
EMP01843,CRS0083,2024-07-18,Completed,2.1,10.8
EMP01843,CRS0070,2024-05-05,Completed,2.1,32.1
EMP01843,CRS0121,2025-07-23,Completed,3.9,20.0
EMP01843,CRS0030,2026-10-19,Completed,3.0,6.8
EMP01844,CRS0057,2026-12-10,Completed,2.9,6.5
EMP01844,CRS0026,2026-02-03,Completed,2.8,33.4
EMP01844,CRS0123,2024-12-09,In Progress,,21.8
EMP01844,CRS0088,2024-07-20,Completed,2.1,2.7
EMP01844,CRS0014,2026-02-01,Completed,4.4,20.6
EMP01844,CRS0093,2025-01-22,In Progress,,17.1
EMP01845,CRS0044,2024-06-10,Completed,2.2,11.4
EMP01845,CRS0019,2026-01-25,Completed,3.8,39.0
EMP01845,CRS0096,2025-01-23,Completed,3.0,8.5
EMP01845,CRS0010,2025-06-01,Dropped,,4.7
EMP01845,CRS0033,2026-02-10,Completed,4.0,14.4
EMP01846,CRS0039,2026-06-08,Dropped,,2.9
EMP01846,CRS0121,2024-11-18,Completed,4.6,20.8
EMP01847,CRS0044,2024-12-03,In Progress,,21.1
EMP01847,CRS0032,2025-11-26,In Progress,,38.4
EMP01847,CRS0040,2024-07-06,Completed,4.3,11.6
EMP01848,CRS0065,2025-07-16,Completed,4.2,34.3
EMP01848,CRS0055,2025-03-10,Dropped,,24.5
EMP01848,CRS0043,2024-03-14,In Progress,,8.5
EMP01848,CRS0058,2024-11-08,Completed,3.4,21.1
EMP01848,CRS0125,2025-01-25,Completed,4.2,8.0
EMP01848,CRS0099,2024-03-05,In Progress,,28.1
EMP01849,CRS0115,2025-09-07,Completed,4.0,37.1
EMP01849,CRS0085,2025-04-01,Completed,2.8,36.5
EMP01849,CRS0097,2026-02-24,Completed,4.4,32.5
EMP01850,CRS0022,2026-08-12,Completed,4.9,15.5
EMP01850,CRS0037,2024-01-25,Completed,3.5,21.3
EMP01850,CRS0074,2026-09-02,Completed,3.8,31.2
EMP01850,CRS0072,2026-03-20,In Progress,,33.2
EMP01850,CRS0029,2024-05-12,Completed,3.3,22.3
EMP01850,CRS0044,2025-05-24,Completed,4.3,24.6
EMP01851,CRS0037,2024-04-26,Completed,3.7,8.2
EMP01851,CRS0119,2025-06-23,Completed,2.6,20.4
EMP01851,CRS0057,2024-08-18,Completed,3.9,33.2
EMP01851,CRS0126,2024-02-28,Completed,2.7,24.6
EMP01852,CRS0085,2026-07-15,Completed,4.8,28.4
EMP01852,CRS0056,2024-06-16,Dropped,,33.9
EMP01852,CRS0030,2026-11-03,Completed,4.6,5.6
EMP01852,CRS0038,2024-04-08,In Progress,,10.5
EMP01852,CRS0108,2025-06-01,Completed,2.5,26.0
EMP01853,CRS0053,2024-12-24,In Progress,,13.6
EMP01853,CRS0086,2024-08-07,Completed,2.8,5.0
EMP01854,CRS0007,2026-03-28,Completed,4.9,19.3
EMP01854,CRS0033,2025-09-13,Completed,3.3,38.9
EMP01854,CRS0034,2026-11-14,Completed,4.6,23.1
EMP01855,CRS0059,2026-07-26,In Progress,,22.7
EMP01855,CRS0001,2025-06-14,Completed,3.8,25.2
EMP01855,CRS0124,2026-06-19,Completed,2.3,8.4
EMP01855,CRS0005,2024-03-20,In Progress,,5.1
EMP01855,CRS0106,2026-04-17,Dropped,,13.6
EMP01856,CRS0082,2026-12-13,Completed,3.3,9.2
EMP01856,CRS0004,2024-11-22,Completed,4.5,30.3
EMP01856,CRS0063,2024-12-25,Completed,4.1,5.1
EMP01857,CRS0102,2024-10-23,In Progress,,9.7
EMP01857,CRS0083,2026-02-27,Dropped,,36.7
EMP01858,CRS0097,2024-06-03,Completed,4.0,6.2
EMP01858,CRS0098,2026-11-27,Dropped,,16.6
EMP01859,CRS0106,2026-08-18,Completed,4.3,37.2
EMP01859,CRS0086,2024-01-10,Completed,3.8,4.0
EMP01859,CRS0038,2024-12-01,Completed,2.6,8.1
EMP01859,CRS0050,2026-05-28,In Progress,,21.2
EMP01860,CRS0021,2024-06-07,Completed,2.7,35.5
EMP01860,CRS0052,2024-02-25,Completed,3.6,27.1
EMP01860,CRS0069,2026-05-06,Completed,4.1,13.8
EMP01861,CRS0038,2026-08-05,In Progress,,2.8
EMP01861,CRS0061,2026-11-07,In Progress,,34.0
EMP01861,CRS0108,2024-12-27,In Progress,,8.5
EMP01861,CRS0032,2024-01-14,Completed,2.1,38.7
EMP01861,CRS0111,2026-08-26,Dropped,,34.4
EMP01861,CRS0009,2025-11-21,Completed,3.7,27.7
EMP01862,CRS0009,2025-11-27,In Progress,,17.4
EMP01862,CRS0113,2025-06-07,Completed,4.9,3.9
EMP01862,CRS0118,2026-11-09,Completed,4.2,32.0
EMP01863,CRS0035,2024-05-28,Completed,4.4,8.2
EMP01863,CRS0055,2025-01-16,Completed,4.1,26.5
EMP01863,CRS0099,2024-04-27,Dropped,,32.8
EMP01864,CRS0118,2025-09-08,Completed,2.8,13.7
EMP01864,CRS0096,2026-05-24,Completed,4.8,31.6
EMP01864,CRS0011,2024-02-13,Completed,4.6,39.7
EMP01865,CRS0112,2025-04-24,Completed,4.2,33.4
EMP01865,CRS0132,2024-11-11,Completed,3.5,19.7
EMP01866,CRS0096,2024-02-27,Completed,3.8,18.9
EMP01866,CRS0140,2024-01-05,Completed,3.5,23.2
EMP01866,CRS0067,2024-03-22,Completed,4.5,23.1
EMP01866,CRS0136,2025-09-14,Completed,4.9,27.7
EMP01866,CRS0062,2026-03-08,Completed,2.8,34.8
EMP01867,CRS0034,2024-04-01,Completed,2.4,26.2
EMP01867,CRS0037,2025-08-14,Completed,4.5,31.8
EMP01867,CRS0107,2026-03-12,Completed,4.3,6.1
EMP01867,CRS0078,2024-05-06,Dropped,,20.5
EMP01868,CRS0008,2026-10-07,Completed,5.0,22.4
EMP01868,CRS0139,2024-12-04,In Progress,,23.6
EMP01869,CRS0106,2025-11-28,Completed,4.9,33.4
EMP01869,CRS0067,2026-09-12,In Progress,,20.1
EMP01869,CRS0100,2025-11-23,Completed,3.9,18.9
EMP01869,CRS0111,2025-08-26,In Progress,,6.4
EMP01869,CRS0133,2026-09-11,In Progress,,16.3
EMP01870,CRS0117,2026-11-02,Dropped,,16.0
EMP01870,CRS0097,2025-12-10,Completed,4.9,20.0
EMP01870,CRS0109,2026-09-06,Completed,4.9,12.6
EMP01870,CRS0078,2025-04-10,Completed,2.9,13.9
EMP01870,CRS0110,2024-01-02,Completed,3.4,23.2
EMP01870,CRS0041,2024-06-28,Completed,3.5,16.7
EMP01871,CRS0134,2024-05-14,Completed,4.0,8.6
EMP01871,CRS0020,2025-03-03,In Progress,,10.6
EMP01871,CRS0061,2025-08-05,In Progress,,26.2
EMP01872,CRS0127,2025-04-07,Completed,4.2,9.3
EMP01872,CRS0117,2024-12-01,Completed,4.4,19.6
EMP01872,CRS0050,2025-04-06,Completed,2.4,5.4
EMP01872,CRS0012,2026-10-11,Completed,3.6,4.4
EMP01872,CRS0013,2024-08-04,Completed,2.0,32.5
EMP01873,CRS0032,2025-07-15,Completed,2.8,22.6
EMP01873,CRS0014,2026-07-05,In Progress,,16.5
EMP01873,CRS0099,2026-12-14,Completed,4.4,38.6
EMP01873,CRS0052,2025-06-28,Completed,3.2,5.2
EMP01873,CRS0019,2024-08-02,In Progress,,36.7
EMP01873,CRS0137,2025-02-12,Completed,4.4,4.5
EMP01874,CRS0061,2025-01-25,Dropped,,30.5
EMP01874,CRS0116,2025-01-14,Completed,3.7,15.0
EMP01874,CRS0113,2025-07-08,Completed,2.6,14.9
EMP01875,CRS0132,2026-04-21,Completed,3.0,13.3
EMP01875,CRS0030,2024-04-16,Completed,2.1,16.9
EMP01875,CRS0048,2026-01-21,Dropped,,4.1
EMP01876,CRS0009,2026-01-08,Dropped,,17.9
EMP01876,CRS0115,2025-01-15,Completed,4.5,26.4
EMP01876,CRS0064,2025-11-14,In Progress,,2.5
EMP01876,CRS0121,2024-12-03,Completed,3.0,24.5
EMP01876,CRS0061,2025-05-20,Completed,2.8,39.3
EMP01877,CRS0018,2026-09-05,In Progress,,18.7
EMP01877,CRS0100,2025-06-15,Completed,2.5,37.9
EMP01877,CRS0022,2024-10-09,In Progress,,35.5
EMP01877,CRS0094,2024-09-21,In Progress,,39.9
EMP01877,CRS0012,2025-01-08,Dropped,,3.5
EMP01877,CRS0048,2024-12-25,Completed,2.8,24.1
EMP01878,CRS0021,2024-07-07,Dropped,,34.9
EMP01878,CRS0107,2024-05-22,Completed,4.4,8.6
EMP01878,CRS0056,2025-05-09,Completed,2.5,30.9
